strategy,parameter,name,filename,N,size,periodic,symmetry,heuristic,attempts,contradictions,successes,contradiction_rate,avg_observations
Fixed,1700,Skew1,Skew1_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,1130.5
Fixed,1700,Skew2,Skew2_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,792.4
Fixed,1700,SmileCity,SmileCity_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,244.4
Fixed,1700,Spirals,Spirals_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,705.3
Fixed,1700,Town,Town_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,522.2
Fixed,1700,Wall,Wall_N2_size48.png,2,48,False,1,Entropy,100,0,100,0,391.7
Fixed,1700,Wall,Wall_N3_size48.png,3,48,False,2,Entropy,100,0,100,0,343.5
Fixed,1700,Wall,Wall_N3_size48.png,3,48,False,8,Entropy,100,0,100,0,306.2
Fixed,1700,Lines,Lines_N3_size48.png,3,48,False,8,Entropy,100,0,100,0,764.1
Fixed,1700,WalledDot,WalledDot_N3_size48.png,3,48,False,8,Entropy,100,0,100,0,425.2
Fixed,1700,NotKnot,NotKnot_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,497.6
Fixed,1700,Sand,Sand_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,1353.5
Fixed,1700,Wrinkles,Wrinkles_N3_size120.png,3,120,True,8,MRV,100,0,100,0,4243.5
Fixed,1700,3Bricks,3Bricks_N3_size48.png,3,48,True,1,Entropy,100,0,100,0,987.5
Fixed,1700,Circle,Circle_N3_size90.png,3,90,True,1,MRV,100,0,100,0,7334.5
Fixed,1700,Circle,Circle_N4_size90.png,4,90,True,1,MRV,100,0,100,0,2647.5
Fixed,1700,Disk,Disk_N3_size90.png,3,90,True,1,MRV,100,0,100,0,9690.3
Fixed,1700,Disk,Disk_N3_size90.png,3,90,True,8,MRV,100,0,100,0,4431.3
Fixed,1700,Disk,Disk_N4_size90.png,4,90,True,8,MRV,100,0,100,0,2006.9
Fixed,1700,BrownFox,BrownFox_N4_size90.png,4,90,False,1,MRV,100,0,100,0,1150.2
Fixed,1800,Chess,Chess_N2_size48.png,2,48,True,8,Entropy,100,0,100,0,1
Fixed,1800,Skyline,Skyline_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,636.7
Fixed,1800,Flowers,Flowers_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,695.2
Fixed,1800,Hogs,Hogs_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,699.2
Fixed,1800,Hogs,Hogs_N2_size48.png,2,48,True,8,Entropy,100,0,100,0,2204.1
Fixed,1800,Knot,Knot_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,891.3
Fixed,1800,LessRooms,LessRooms_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,845.4
Fixed,1800,Mountains,Mountains_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,456.4
Fixed,1800,Office,Office_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,703.4
Fixed,1800,Paths,Paths_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,1116.8
Fixed,1800,Platformer,Platformer_N2_size48.png,2,48,True,2,Entropy,100,0,100,0,567.2
Fixed,1800,Platformer,Platformer_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,476.6
Fixed,1800,RedMaze,RedMaze_N2_size48.png,2,48,False,8,Entropy,100,0,100,0,634.4
Fixed,1800,Rooms,Rooms_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,588.7
Fixed,1800,Rule126,Rule126_N3_size48.png,3,48,False,2,Entropy,100,0,100,0,118
Fixed,1800,SimpleKnot,SimpleKnot_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,774
Fixed,1800,SimpleMaze,SimpleMaze_N2_size48.png,2,48,False,8,Entropy,100,0,100,0,1238
Fixed,1800,SimpleWall,SimpleWall_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,307.2
Fixed,1800,SimpleWall,SimpleWall_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,365.1
Fixed,1800,SimpleWall,SimpleWall_N2_size48.png,2,48,True,2,Entropy,100,0,100,0,610.2
Fixed,1800,SimpleWall,SimpleWall_N2_size48.png,2,48,True,8,Entropy,100,0,100,0,634
Fixed,1800,TrickKnot,TrickKnot_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,634.3
Fixed,1800,Village,Village_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,542
Fixed,1800,Water,Water_N3_size48.png,3,48,True,1,Entropy,100,0,100,0,268.5
Fixed,1800,Cat,Cat_N3_size80.png,3,80,True,2,Entropy,100,0,100,0,2028.7
Fixed,1800,Cats,Cats_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,406
Fixed,1800,Skyline2,Skyline2_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,848.2
Fixed,1800,Angular,Angular_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,700.3
Fixed,1800,City,City_N3_size80.png,3,80,True,8,Entropy,100,0,100,0,430.6
Fixed,1800,ColoredCity,ColoredCity_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,214.7
Fixed,1800,Dungeon,Dungeon_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,1269.3
Fixed,1800,Lake,Lake_N3_size60.png,3,60,True,8,Entropy,100,0,100,0,1600.2
Fixed,1800,Link,Link_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,1012.5
Fixed,1800,Link2,Link2_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,1743.6
Fixed,1800,Mazelike,Mazelike_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,694.6
Fixed,1800,Nested,Nested_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,110.3
Fixed,1800,MagicOffice,MagicOffice_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,916.1
Fixed,1800,Office2,Office2_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,1285.2
Fixed,1800,Qud,Qud_N3_size80.png,3,80,True,8,Entropy,100,0,100,0,1987.3
Fixed,1800,RedDot,RedDot_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,838
Fixed,1800,ScaledMaze,ScaledMaze_N2_size48.png,2,48,True,8,Entropy,100,0,100,0,2134.6
Fixed,1800,Sewers,Sewers_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,833.7
Fixed,1800,Skew1,Skew1_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,1130.5
Fixed,1800,Skew2,Skew2_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,792.4
Fixed,1800,SmileCity,SmileCity_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,244.4
Fixed,1800,Spirals,Spirals_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,705.3
Fixed,1800,Town,Town_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,522.2
Fixed,1800,Wall,Wall_N2_size48.png,2,48,False,1,Entropy,100,0,100,0,391.7
Fixed,1800,Wall,Wall_N3_size48.png,3,48,False,2,Entropy,100,0,100,0,343.5
Fixed,1800,Wall,Wall_N3_size48.png,3,48,False,8,Entropy,100,0,100,0,306.2
Fixed,1800,Lines,Lines_N3_size48.png,3,48,False,8,Entropy,100,0,100,0,764.1
Fixed,1800,WalledDot,WalledDot_N3_size48.png,3,48,False,8,Entropy,100,0,100,0,425.2
Fixed,1800,NotKnot,NotKnot_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,497.6
Fixed,1800,Sand,Sand_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,1353.5
Fixed,1800,Wrinkles,Wrinkles_N3_size120.png,3,120,True,8,MRV,100,0,100,0,4285.2
Fixed,1800,3Bricks,3Bricks_N3_size48.png,3,48,True,1,Entropy,100,0,100,0,987.5
Fixed,1800,Circle,Circle_N3_size90.png,3,90,True,1,MRV,100,0,100,0,7398.5
Fixed,1800,Circle,Circle_N4_size90.png,4,90,True,1,MRV,100,0,100,0,2647.5
Fixed,1800,Disk,Disk_N3_size90.png,3,90,True,1,MRV,100,0,100,0,9202.7
Fixed,1800,Disk,Disk_N3_size90.png,3,90,True,8,MRV,100,0,100,0,4571.5
Fixed,1800,Disk,Disk_N4_size90.png,4,90,True,8,MRV,100,0,100,0,2006.9
Fixed,1800,BrownFox,BrownFox_N4_size90.png,4,90,False,1,MRV,100,0,100,0,1150.2
Fixed,1900,Chess,Chess_N2_size48.png,2,48,True,8,Entropy,100,0,100,0,1
Fixed,1900,Skyline,Skyline_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,636.7
Fixed,1900,Flowers,Flowers_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,695.2
Fixed,1900,Hogs,Hogs_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,699.2
Fixed,1900,Hogs,Hogs_N2_size48.png,2,48,True,8,Entropy,100,0,100,0,2204.1
Fixed,1900,Knot,Knot_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,891.3
Fixed,1900,LessRooms,LessRooms_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,845.4
Fixed,1900,Mountains,Mountains_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,456.4
Fixed,1900,Office,Office_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,703.4
Fixed,1900,Paths,Paths_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,1116.8
Fixed,1900,Platformer,Platformer_N2_size48.png,2,48,True,2,Entropy,100,0,100,0,567.2
Fixed,1900,Platformer,Platformer_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,476.6
Fixed,1900,RedMaze,RedMaze_N2_size48.png,2,48,False,8,Entropy,100,0,100,0,634.4
Fixed,1900,Rooms,Rooms_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,588.7
Fixed,1900,Rule126,Rule126_N3_size48.png,3,48,False,2,Entropy,100,0,100,0,118
Fixed,1900,SimpleKnot,SimpleKnot_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,774
Fixed,1900,SimpleMaze,SimpleMaze_N2_size48.png,2,48,False,8,Entropy,100,0,100,0,1238
Fixed,1900,SimpleWall,SimpleWall_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,307.2
Fixed,1900,SimpleWall,SimpleWall_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,365.1
Fixed,1900,SimpleWall,SimpleWall_N2_size48.png,2,48,True,2,Entropy,100,0,100,0,610.2
Fixed,1900,SimpleWall,SimpleWall_N2_size48.png,2,48,True,8,Entropy,100,0,100,0,634
Fixed,1900,TrickKnot,TrickKnot_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,634.3
Fixed,1900,Village,Village_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,542
Fixed,1900,Water,Water_N3_size48.png,3,48,True,1,Entropy,100,0,100,0,268.5
Fixed,1900,Cat,Cat_N3_size80.png,3,80,True,2,Entropy,100,0,100,0,2028.7
Fixed,1900,Cats,Cats_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,406
Fixed,1900,Skyline2,Skyline2_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,848.2
Fixed,1900,Angular,Angular_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,700.3
Fixed,1900,City,City_N3_size80.png,3,80,True,8,Entropy,100,0,100,0,430.6
Fixed,1900,ColoredCity,ColoredCity_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,214.7
Fixed,1900,Dungeon,Dungeon_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,1269.3
Fixed,1900,Lake,Lake_N3_size60.png,3,60,True,8,Entropy,100,0,100,0,1600.2
Fixed,1900,Link,Link_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,1012.5
Fixed,1900,Link2,Link2_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,1743.6
Fixed,1900,Mazelike,Mazelike_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,694.6
Fixed,1900,Nested,Nested_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,110.3
Fixed,1900,MagicOffice,MagicOffice_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,916.1
Fixed,1900,Office2,Office2_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,1285.2
Fixed,1900,Qud,Qud_N3_size80.png,3,80,True,8,Entropy,100,0,100,0,1987.3
Fixed,1900,RedDot,RedDot_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,838
Fixed,1900,ScaledMaze,ScaledMaze_N2_size48.png,2,48,True,8,Entropy,100,0,100,0,2134.6
Fixed,1900,Sewers,Sewers_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,833.7
Fixed,1900,Skew1,Skew1_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,1130.5
Fixed,1900,Skew2,Skew2_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,792.4
Fixed,1900,SmileCity,SmileCity_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,244.4
Fixed,1900,Spirals,Spirals_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,705.3
Fixed,1900,Town,Town_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,522.2
Fixed,1900,Wall,Wall_N2_size48.png,2,48,False,1,Entropy,100,0,100,0,391.7
Fixed,1900,Wall,Wall_N3_size48.png,3,48,False,2,Entropy,100,0,100,0,343.5
Fixed,1900,Wall,Wall_N3_size48.png,3,48,False,8,Entropy,100,0,100,0,306.2
Fixed,1900,Lines,Lines_N3_size48.png,3,48,False,8,Entropy,100,0,100,0,764.1
Fixed,1900,WalledDot,WalledDot_N3_size48.png,3,48,False,8,Entropy,100,0,100,0,425.2
Fixed,1900,NotKnot,NotKnot_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,497.6
Fixed,1900,Sand,Sand_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,1353.5
Fixed,1900,Wrinkles,Wrinkles_N3_size120.png,3,120,True,8,MRV,100,0,100,0,4254.1
Fixed,1900,3Bricks,3Bricks_N3_size48.png,3,48,True,1,Entropy,100,0,100,0,987.5
Fixed,1900,Circle,Circle_N3_size90.png,3,90,True,1,MRV,100,0,100,0,7398.5
Fixed,1900,Circle,Circle_N4_size90.png,4,90,True,1,MRV,100,0,100,0,2647.5
Fixed,1900,Disk,Disk_N3_size90.png,3,90,True,1,MRV,100,0,100,0,9538.6
Fixed,1900,Disk,Disk_N3_size90.png,3,90,True,8,MRV,100,0,100,0,4959.7
Fixed,1900,Disk,Disk_N4_size90.png,4,90,True,8,MRV,100,0,100,0,2006.9
Fixed,1900,BrownFox,BrownFox_N4_size90.png,4,90,False,1,MRV,100,0,100,0,1150.2
Fixed,2000,Chess,Chess_N2_size48.png,2,48,True,8,Entropy,100,0,100,0,1
Fixed,2000,Skyline,Skyline_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,636.7
Fixed,2000,Flowers,Flowers_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,695.2
Fixed,2000,Hogs,Hogs_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,699.2
Fixed,2000,Hogs,Hogs_N2_size48.png,2,48,True,8,Entropy,100,0,100,0,2204.1
Fixed,2000,Knot,Knot_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,891.3
Fixed,2000,LessRooms,LessRooms_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,845.4
Fixed,2000,Mountains,Mountains_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,456.4
Fixed,2000,Office,Office_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,703.4
Fixed,2000,Paths,Paths_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,1116.8
Fixed,2000,Platformer,Platformer_N2_size48.png,2,48,True,2,Entropy,100,0,100,0,567.2
Fixed,2000,Platformer,Platformer_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,476.6
Fixed,2000,RedMaze,RedMaze_N2_size48.png,2,48,False,8,Entropy,100,0,100,0,634.4
Fixed,2000,Rooms,Rooms_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,588.7
Fixed,2000,Rule126,Rule126_N3_size48.png,3,48,False,2,Entropy,100,0,100,0,118
Fixed,2000,SimpleKnot,SimpleKnot_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,774
Fixed,2000,SimpleMaze,SimpleMaze_N2_size48.png,2,48,False,8,Entropy,100,0,100,0,1238
Fixed,2000,SimpleWall,SimpleWall_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,307.2
Fixed,2000,SimpleWall,SimpleWall_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,365.1
Fixed,2000,SimpleWall,SimpleWall_N2_size48.png,2,48,True,2,Entropy,100,0,100,0,610.2
Fixed,2000,SimpleWall,SimpleWall_N2_size48.png,2,48,True,8,Entropy,100,0,100,0,634
Fixed,2000,TrickKnot,TrickKnot_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,634.3
Fixed,2000,Village,Village_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,542
Fixed,2000,Water,Water_N3_size48.png,3,48,True,1,Entropy,100,0,100,0,268.5
Fixed,2000,Cat,Cat_N3_size80.png,3,80,True,2,Entropy,100,0,100,0,2028.7
Fixed,2000,Cats,Cats_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,406
Fixed,2000,Skyline2,Skyline2_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,848.2
Fixed,2000,Angular,Angular_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,700.3
Fixed,2000,City,City_N3_size80.png,3,80,True,8,Entropy,100,0,100,0,430.6
Fixed,2000,ColoredCity,ColoredCity_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,214.7
Fixed,2000,Dungeon,Dungeon_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,1269.3
Fixed,2000,Lake,Lake_N3_size60.png,3,60,True,8,Entropy,100,0,100,0,1600.2
Fixed,2000,Link,Link_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,1012.5
Fixed,2000,Link2,Link2_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,1743.6
Fixed,2000,Mazelike,Mazelike_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,694.6
Fixed,2000,Nested,Nested_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,110.3
Fixed,2000,MagicOffice,MagicOffice_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,916.1
Fixed,2000,Office2,Office2_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,1285.2
Fixed,2000,Qud,Qud_N3_size80.png,3,80,True,8,Entropy,100,0,100,0,1987.3
Fixed,2000,RedDot,RedDot_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,838
Fixed,2000,ScaledMaze,ScaledMaze_N2_size48.png,2,48,True,8,Entropy,100,0,100,0,2134.6
Fixed,2000,Sewers,Sewers_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,833.7
Fixed,2000,Skew1,Skew1_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,1130.5
Fixed,2000,Skew2,Skew2_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,792.4
Fixed,2000,SmileCity,SmileCity_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,244.4
Fixed,2000,Spirals,Spirals_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,705.3
Fixed,2000,Town,Town_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,522.2
Fixed,2000,Wall,Wall_N2_size48.png,2,48,False,1,Entropy,100,0,100,0,391.7
Fixed,2000,Wall,Wall_N3_size48.png,3,48,False,2,Entropy,100,0,100,0,343.5
Fixed,2000,Wall,Wall_N3_size48.png,3,48,False,8,Entropy,100,0,100,0,306.2
Fixed,2000,Lines,Lines_N3_size48.png,3,48,False,8,Entropy,100,0,100,0,764.1
Fixed,2000,WalledDot,WalledDot_N3_size48.png,3,48,False,8,Entropy,100,0,100,0,425.2
Fixed,2000,NotKnot,NotKnot_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,497.6
Fixed,2000,Sand,Sand_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,1353.5
Fixed,2000,Wrinkles,Wrinkles_N3_size120.png,3,120,True,8,MRV,100,0,100,0,4260.6
Fixed,2000,3Bricks,3Bricks_N3_size48.png,3,48,True,1,Entropy,100,0,100,0,987.5
Fixed,2000,Circle,Circle_N3_size90.png,3,90,True,1,MRV,100,0,100,0,7398.5
Fixed,2000,Circle,Circle_N4_size90.png,4,90,True,1,MRV,100,0,100,0,2647.5
Fixed,2000,Disk,Disk_N3_size90.png,3,90,True,1,MRV,100,0,100,0,9737.9
Fixed,2000,Disk,Disk_N3_size90.png,3,90,True,8,MRV,100,0,100,0,4777.9
Fixed,2000,Disk,Disk_N4_size90.png,4,90,True,8,MRV,100,0,100,0,2006.9
Fixed,2000,BrownFox,BrownFox_N4_size90.png,4,90,False,1,MRV,100,0,100,0,1150.2
Relative,0.1,Chess,Chess_N2_size48.png,2,48,True,8,Entropy,100,0,100,0,1
Relative,0.1,Skyline,Skyline_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,636.7
Relative,0.1,Flowers,Flowers_N3_size48.png,3,48,True,2,Entropy,100,2,98,2,2533.3
Relative,0.1,Hogs,Hogs_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,699.2
Relative,0.1,Hogs,Hogs_N2_size48.png,2,48,True,8,Entropy,100,2,98,2,3320.4
Relative,0.1,Knot,Knot_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,823.3
Relative,0.1,LessRooms,LessRooms_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,838.9
Relative,0.1,Mountains,Mountains_N3_size48.png,3,48,True,2,Entropy,100,2,98,2,2432.6
Relative,0.1,Office,Office_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,692.2
Relative,0.1,Paths,Paths_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,1116.8
Relative,0.1,Platformer,Platformer_N2_size48.png,2,48,True,2,Entropy,100,0,100,0,567.2
Relative,0.1,Platformer,Platformer_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,476.6
Relative,0.1,RedMaze,RedMaze_N2_size48.png,2,48,False,8,Entropy,100,0,100,0,634.4
Relative,0.1,Rooms,Rooms_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,588.7
Relative,0.1,Rule126,Rule126_N3_size48.png,3,48,False,2,Entropy,100,0,100,0,118
Relative,0.1,SimpleKnot,SimpleKnot_N3_size48.png,3,48,True,8,Entropy,100,1,99,1,1720.5
Relative,0.1,SimpleMaze,SimpleMaze_N2_size48.png,2,48,False,8,Entropy,100,0,100,0,1238
Relative,0.1,SimpleWall,SimpleWall_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,291
Relative,0.1,SimpleWall,SimpleWall_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,336.5
Relative,0.1,SimpleWall,SimpleWall_N2_size48.png,2,48,True,2,Entropy,100,0,100,0,599.2
Relative,0.1,SimpleWall,SimpleWall_N2_size48.png,2,48,True,8,Entropy,100,0,100,0,601.8
Relative,0.1,TrickKnot,TrickKnot_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,616.7
Relative,0.1,Village,Village_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,542
Relative,0.1,Water,Water_N3_size48.png,3,48,True,1,Entropy,100,0,100,0,266.8
Relative,0.1,Cat,Cat_N3_size80.png,3,80,True,2,Entropy,100,3,97,3,4206
Relative,0.1,Cats,Cats_N3_size48.png,3,48,True,2,Entropy,100,4,96,4,4295
Relative,0.1,Skyline2,Skyline2_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,841.8
Relative,0.1,Angular,Angular_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,700.3
Relative,0.1,City,City_N3_size80.png,3,80,True,8,Entropy,100,0,100,0,423.2
Relative,0.1,ColoredCity,ColoredCity_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,202.3
Relative,0.1,Dungeon,Dungeon_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,1269.3
Relative,0.1,Lake,Lake_N3_size60.png,3,60,True,8,Entropy,100,0,100,0,1579.9
Relative,0.1,Link,Link_N3_size48.png,3,48,True,8,Entropy,100,2,98,2,2490.3
Relative,0.1,Link2,Link2_N3_size48.png,3,48,True,8,Entropy,100,11,89,11,11710.7
Relative,0.1,Mazelike,Mazelike_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,630.6
Relative,0.1,Nested,Nested_N3_size48.png,3,48,True,8,Entropy,100,6,94,6,6076.9
Relative,0.1,MagicOffice,MagicOffice_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,901.3
Relative,0.1,Office2,Office2_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,1148.9
Relative,0.1,Qud,Qud_N3_size80.png,3,80,True,8,Entropy,100,0,100,0,1974.4
Relative,0.1,RedDot,RedDot_N3_size48.png,3,48,True,8,Entropy,100,16,84,16,16324.2
Relative,0.1,ScaledMaze,ScaledMaze_N2_size48.png,2,48,True,8,Entropy,100,0,100,0,2134.6
Relative,0.1,Sewers,Sewers_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,828.5
Relative,0.1,Skew1,Skew1_N3_size48.png,3,48,True,8,Entropy,100,2,98,2,2717.7
Relative,0.1,Skew2,Skew2_N3_size48.png,3,48,True,8,Entropy,100,3,97,3,3651.9
Relative,0.1,SmileCity,SmileCity_N3_size48.png,3,48,True,8,Entropy,100,2,98,2,2187.8
Relative,0.1,Spirals,Spirals_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,591.8
Relative,0.1,Town,Town_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,469.2
Relative,0.1,Wall,Wall_N2_size48.png,2,48,False,1,Entropy,100,0,100,0,391.7
Relative,0.1,Wall,Wall_N3_size48.png,3,48,False,2,Entropy,100,0,100,0,343.5
Relative,0.1,Wall,Wall_N3_size48.png,3,48,False,8,Entropy,100,0,100,0,297.2
Relative,0.1,Lines,Lines_N3_size48.png,3,48,False,8,Entropy,100,0,100,0,764.1
Relative,0.1,WalledDot,WalledDot_N3_size48.png,3,48,False,8,Entropy,100,0,100,0,405.1
Relative,0.1,NotKnot,NotKnot_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,493.5
Relative,0.1,Sand,Sand_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,1341.6
Relative,0.1,Wrinkles,Wrinkles_N3_size120.png,3,120,True,8,MRV,100,0,100,0,4177.9
Relative,0.1,3Bricks,3Bricks_N3_size48.png,3,48,True,1,Entropy,100,1,99,1,1765.3
Relative,0.1,Circle,Circle_N3_size90.png,3,90,True,1,MRV,100,4,96,4,6048.3
Relative,0.1,Circle,Circle_N4_size90.png,4,90,True,1,MRV,100,12,88,12,12687.3
Relative,0.1,Disk,Disk_N3_size90.png,3,90,True,1,MRV,100,0,100,0,3238
Relative,0.1,Disk,Disk_N3_size90.png,3,90,True,8,MRV,100,0,100,0,3330.1
Relative,0.1,Disk,Disk_N4_size90.png,4,90,True,8,MRV,100,0,100,0,1950.1
Relative,0.1,BrownFox,BrownFox_N4_size90.png,4,90,False,1,MRV,100,0,100,0,991.8
Relative,0.2,Chess,Chess_N2_size48.png,2,48,True,8,Entropy,100,0,100,0,1
Relative,0.2,Skyline,Skyline_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,636.7
Relative,0.2,Flowers,Flowers_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,568.5
Relative,0.2,Hogs,Hogs_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,699.2
Relative,0.2,Hogs,Hogs_N2_size48.png,2,48,True,8,Entropy,100,2,98,2,3438.2
